id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,,,,,,,,,,,,,,,,,,,,,,,
348156,CN-0184,small_airport,Gaobeidian Airport,39.36942,115.93992,,AS,China,CN,Hebei Province,CN-13,13,Baoding,0,,,,,,,,,,,,,,,,,,,,,,,,,
348157,CN-0186,small_airport,Zhuozhou Airport,39.45692,116.00091,,AS,China,CN,Hebei Province,CN-13,13,Baoding,0,,,,,,,,,,,,,,,,,,,,,,,,,
348151,CN-0179,small_airport,Baoji Lingyuan General Aviation Airport,34.38946,107.12865,2635,AS,China,CN,Shaanxi Province,CN-61,61,Baoji (Jintai),0,,,,,,,,,,,,,,,,,,,,,,,,,
354512,CN-0333,small_airport,Bayannur Ming'an Airport,40.874146,109.577272,,AS,China,CN,Inner Mongolia Autonomous Region,CN-15,15,Bayannur,0,,,,,,,,,,,,,,,,,,,,,,,,,
355962,CN-0361,small_airport,Dengkou General Aviation Airport,40.302832,107.010698,3458,AS,China,CN,Inner Mongolia Autonomous Region,CN-15,15,Bayannur,0,ZBMV,,,,,,,,,,,,,,,,,,,,,,,,
355921,CN-0357,small_airport,Beijing Dingling Airport,40.28566,116.232675,351,AS,China,CN,Beijing Municipality,CN-11,11,Beijing,0,,,,,,,,,,,,,,,,,,,,,,,,,
350987,CN-0279,small_airport,Beitun Fengqing Airport,47.22734,87.84022,1768,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Beitun,0,,,,,,,,,,,,,,,,,,,,,,,,,
348696,CN-0222,small_airport,Binhai Douzhuang Airport,38.56417,117.31323,7,AS,China,CN,Tianjin Municipality,CN-12,12,Binhai,0,,,,,,,,,,,,,,,,,,,,,,,,,
348690,CN-0218,small_airport,Binzhou Daguo Airport,37.61055,117.88556,25,AS,China,CN,Shandong Province,CN-37,37,Binzhou,0,,,,,,,,,,,,,,,,,,,,,,,,,
350990,CN-0282,small_airport,Burqin Kaerqisi Airport,47.6805,86.92763,1598,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Burqin,0,,,,,,,,,,,,,,,,,,,,,,,,,
348695,CN-0221,small_airport,Huanghua Fanghuang Airport,38.41903,117.29877,13,AS,China,CN,Hebei Province,CN-13,13,Cangzhou,0,,,,,,,,,,,,,,,,,,,,,,,,,
348167,CN-0203,small_airport,Datun Air Base,43.73361,125.25333,,AS,China,CN,Jilin Province,CN-22,22,Changchun,0,,,,,,,,,,,,,,,,,,,,,,,,,
356372,CN-0377,small_airport,Changchun Yushu General Airport,44.829507,126.421423,,AS,China,CN,Jilin Province,CN-22,22,Changchun (Yushu),0,,,,,,,,,,,,,,,,,,,,,,,,,
335267,CN-0099,small_airport,Chaor Airstrip,48.425954,121.387768,3012,AS,China,CN,Inner Mongolia Autonomous Region,CN-15,15,Chaor,0,,,,,,,,,,,,,,,,,,,,,,,,,
350941,CN-0246,small_airport,Chongzhou Haoyun General Airport,30.560102,103.730721,1645,AS,China,CN,Sichuan Province,CN-51,51,Chengdu (Chongzhou),0,,,,,,,,,,,,,,,,,,,,,,,,,
350939,CN-0244,small_airport,Chengdu Fenghuangshan Air Base,30.73019,104.09282,1660,AS,China,CN,Sichuan Province,CN-51,51,Chengdu (Jinniu),0,,,,,,,,,,,,,,,,,,,,,,,,,
350940,CN-0245,small_airport,Chengdu Taipingsi Airport,30.60321,104.01766,1616,AS,China,CN,Sichuan Province,CN-51,51,Chengdu (Wuhou),0,,,,,,,,,,,,,,,,,,,,,,,,,
350942,CN-0247,small_airport,Chengdu Xinjin Airport,30.4214,103.8444,1512,AS,China,CN,Sichuan Province,CN-51,51,Chengdu (Xinjin),0,,,,,,,,,,,,,,,,,,,,,,,,,
330359,AEQ,small_airport,Ar Horqin Airport,43.87042,120.15958,1335,AS,China,CN,Inner Mongolia Autonomous Region,CN-15,15,Chifeng,0,,AEQ,,,,,,,,,,,,,,,,,,,,,,,
347519,YGA,small_airport,Yongchuan Da'an General Airport,29.356667,106.010441,1131,AS,China,CN,Chongqing Municipality,CN-50,50,Chongqing,0,,YGA,,,,,,,,,,,,,,,,,,,,,,,
351130,CN-0287,small_airport,Xiqing Airport,19.55219,109.43658,407,AS,China,CN,Hainan Province,CN-46,46,Danzhou,0,,,,,,,,,,,,,,,,,,,,,,,,,
350852,CN-0229,small_airport,Datong Qingshuihe Air Base,39.93824,113.40345,3340,AS,China,CN,Shanxi Province,CN-14,14,Datong,0,,,,,,,,,,,,,,,,,,,,,,,,,
352223,DZH,small_airport,Dazhou Jinya Airport,31.048815,107.435646,,AS,China,CN,Sichuan Province,CN-51,51,Dazhou (Dachuan),0,,DZH,,,,,,,,,,,,,,,,,,,,,,,
44110,CN-0034,small_airport,Dazu Air Base,29.636227,105.773621,1220,AS,China,CN,Chongqing Municipality,CN-50,50,Dazu,0,ZUDZ,DZU,,,,,,,,,,,,,,,,,,,,,,,
430023,CN-0384,small_airport,Longchuan Guangsong Airport,24.26652,97.9048,3297,AS,China,CN,Yunnan Province,CN-53,53,Dehong (Longchuan),0,,,,,,,,,,,,,,,,,,,,,,,,,
350923,CN-0242,small_airport,Faku Caihu Airport,42.38999,123.36977,286,AS,China,CN,Liaoning Province,CN-21,21,Faku,0,,,,,,,,,,,,,,,,,,,,,,,,,
350989,CN-0281,small_airport,Fuyun Tuerhong Airport,47.03888,89.7825,,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Fuyun,0,,,,,,,,,,,,,,,,,,,,,,,,,
44137,CN-0059,small_airport,Guangzhou East Airfield,23.1647,113.369003,,AS,China,CN,Guangdong Province,CN-44,44,Guangzhou (Tianhe),0,,,,,,,,,,,,,,,,,,,,,,,,,
342115,CN-0141,small_airport,Guilin Qifengling Airport,25.193836,110.32033,476,AS,China,CN,Guangxi Autonomous Region,CN-45,45,Guilin (Yanshan),0,,,,,,,,,,,,,,,,,,,,,,,,,
323884,CN-0066,small_airport,Guiyang Air Base,26.40994,106.532264,,AS,China,CN,Guizhou Province,CN-52,52,Guiyang (Huaxi),0,,,,,,,,,,,,,,,,,,,,,,,,,
318340,CN-0060,small_airport,Haibei Airport,36.990726,100.857505,,AS,China,CN,Qinghai Province,CN-63,63,Haibei (Haiyan),0,,,,,,,,,,,,,,,,,,,,,,,,,
351131,CN-0288,small_airport,Haikou Jiazi Airport,19.67521,110.37968,131,AS,China,CN,Hainan Province,CN-46,46,Haikou (Ding'an),0,,,,,,,,,,,,,,,,,,,,,,,,,
335266,CN-0098,small_airport,Hailar Southwest Airport,49.164182,119.693685,2031,AS,China,CN,Inner Mongolia Autonomous Region,CN-15,15,Hailar,0,,,,,,,,,,,,,,,,,,,,,,,,,
349471,CN-0227,small_airport,Yizhou Test Range,42.55217,94.21869,2828,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Hami,0,,,,,,,,,,,,,,,,,,,,,,,,,
350949,CN-0253,small_airport,Jiande Qiandaohu General Airport,29.360905,119.180829,249,AS,China,CN,Zhejiang Province,CN-33,33,Hangzhou,0,,JDE,,,,,,,,,,,,,,,,,,,,,,,
335271,ZYGH,small_airport,Genhe Airport,50.700277,121.3825,2257,AS,China,CN,Inner Mongolia Autonomous Region,CN-15,15,Haolibao,0,ZYGH,,,,,,,,,,,,,,,,,,,,,,,,
44271,CN-0193,small_airport,Harbin Pingfang Airport,45.59886,126.65808,,AS,China,CN,Heilongjiang Province,CN-23,23,Harbin,0,,,,,,,,,,,,,,,,,,,,,,,,,
45045,CN-0008,small_airport,Wanggang Airfield,45.670924,126.521812,,AS,China,CN,Heilongjiang Province,CN-23,23,Harbin,0,,,,,,,,,,,,,,,,,,,,,,,,,
45046,CN-0009,small_airport,Shuangyushu Airfield,45.663982,126.700099,,AS,China,CN,Heilongjiang Province,CN-23,23,Harbin,0,,,,,,,,,,,,,,,,,,,,,,,,,
348168,CN-0205,small_airport,Hefei Luogang Airport,31.77999,117.29833,108,AS,China,CN,Anhui Province,CN-34,34,Hefei,0,,,,,,,,,,,,,,,,,,,,,,,,,
350958,CN-0262,small_airport,Suibin Erjiuling Farm Airport,47.57175,132.13077,197,AS,China,CN,Heilongjiang Province,CN-23,23,Hegang,0,,,,,,,,,,,,,,,,,,,,,,,,,
352494,CN-0306,small_airport,Hegang Luobei Airport,47.6144,131.39497,210,AS,China,CN,Heilongjiang Province,CN-23,23,Hegang,0,,,,,,,,,,,,,,,,,,,,,,,,,
344104,NJJ,small_airport,Nenjiang Melgen Airport,49.236372,125.337052,800,AS,China,CN,Heilongjiang Province,CN-23,23,Heihe,0,,NJJ,,,,,,,,,,,,,,,,,,,,,,,
350954,CN-0258,small_airport,Wudalianchi Xingfu Airport,48.73158,127.37618,1266,AS,China,CN,Heilongjiang Province,CN-23,23,Heihe,0,,,,,,,,,,,,,,,,,,,,,,,,,
350960,CN-0264,small_airport,Wudalianchi Longmen Airport,48.91567,126.91011,1276,AS,China,CN,Heilongjiang Province,CN-23,23,Heihe,0,,,,,,,,,,,,,,,,,,,,,,,,,
350961,CN-0265,small_airport,Wudalianchi Longzhen General Airport,48.65333,126.71333,1004,AS,China,CN,Heilongjiang Province,CN-23,23,Heihe,0,,,,,,,,,,,,,,,,,,,,,,,,,
430022,CN-0383,small_airport,Mile Dongfeng Airport,24.2956,103.40847,,AS,China,CN,Yunnan Province,CN-53,53,Honghe (Mile),0,,,,,,,,,,,,,,,,,,,,,,,,,
44272,CN-0194,small_airport,Jinxi Air Base,40.749199,120.878998,,AS,China,CN,Liaoning Province,CN-21,21,Huludao,0,ZYUH,,,,,,,,,,,,,,,,,,,,,,,,
342426,CN-0157,small_airport,Morin Dawa Banner Airport,48.38745,124.43127,722,AS,China,CN,Inner Mongolia Autonomous Region,CN-15,15,Hulunbuir,0,,DWS,,,,,,,,,,,,,,,,,,,,,,,
44223,CN-0145,small_airport,Changxing Air Base,30.968599,119.731003,,AS,China,CN,Zhejiang Province,CN-33,33,Huzhou,0,,,,,,,,,,,,,,,,,,,,,,,,,
336115,DEQ,small_airport,Deqing Moganshan Airport,30.504264,120.107388,,AS,China,CN,Zhejiang Province,CN-33,33,Huzhou,0,,DEQ,,,,,,,,,,,,,,,,,,,,,,,
350924,CN-0243,small_airport,Qindeli Farm Airport,47.96256,133.18252,246,AS,China,CN,Heilongjiang Province,CN-23,23,Jiamusi,0,,,,,,,,,,,,,,,,,,,,,,,,,
350963,CN-0266,small_airport,Tongjiang Nongjiang Farm Airport,47.736986,133.234103,203,AS,China,CN,Heilongjiang Province,CN-23,23,Jiamusi,0,,,,,,,,,,,,,,,,,,,,,,,,,
350964,CN-0267,small_airport,Jiamusi Sanhetun General Airport,46.79304,130.26974,279,AS,China,CN,Heilongjiang Province,CN-23,23,Jiamusi,0,,,,,,,,,,,,,,,,,,,,,,,,,
44171,CN-0093,small_airport,Jinan Qihe Air Base,36.769139,116.639787,82,AS,China,CN,Shandong Province,CN-37,37,Jinan,0,,,,,,,,,,,,,,,,,,,,,,,,,
348693,CN-0219,small_airport,Jinan Pingyin General Airport,36.29659,116.43959,131,AS,China,CN,Shandong Province,CN-37,37,Jinan,0,,,,,,,,,,,,,,,,,,,,,,,,,
350889,CN-0241,small_airport,Jingmen Zhanghe General Airport,30.985923,112.05368,454,AS,China,CN,Hubei Province,CN-42,42,Jingmen (Dongbao),0,,,,,,,,,,,,,,,,,,,,,,,,,
32296,ZHSS,closed,Former Shashi Airport,30.324289,112.279861,112,AS,China,CN,Hubei Province,CN-42,42,Jingzhou (Shashi),0,ZHSS,,,,,,,,,,,,,,,,,,,,,,,,
350871,CN-0232,small_airport,Xiantao General Airport,30.40678,113.59485,,AS,China,CN,Hubei Province,CN-42,42,Jingzhou (Xiantao),0,,,,,,,,,,,,,,,,,,,,,,,,,
350886,CN-0238,small_airport,Dongyang Hengdian General Airport,29.12513,120.24343,364,AS,China,CN,Zhejiang Province,CN-33,33,Jinhua,0,,,,,,,,,,,,,,,,,,,,,,,,,
44273,CN-0195,small_airport,Liushuibao Airfield,41.187138,121.167239,,AS,China,CN,Liaoning Province,CN-21,21,Jinzhou,0,,,,,,,,,,,,,,,,,,,,,,,,,
355969,CN-0363,small_airport,Shuangchengzi North Airfield,40.5392,100.0185,3701,AS,China,CN,Gansu Province,CN-62,62,Jiuquan (Jinta),0,,,,,,,,,,,,,,,,,,,,,,,,,
350988,CN-0280,small_airport,Huyanghe Wuwu Airport,44.885235,84.720739,991,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Karamay,0,,,,,,,,,,,,,,,,,,,,,,,,,
350980,CN-0272,small_airport,Xinhe Qianfu Airport,41.66629,82.58655,3373,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Kuqa,0,,,,,,,,,,,,,,,,,,,,,,,,,
350948,CN-0252,small_airport,Xueye Aeronautics Technology Sports Park,36.43788,117.56978,770,AS,China,CN,Shandong Province,CN-37,37,Laiwu,0,,,,,,,,,,,,,,,,,,,,,,,,,
430024,CN-0385,small_airport,Lanping Fenghua General Airport,26.64518,99.54419,8276,AS,China,CN,Yunnan Province,CN-53,53,Lanping (Fenghua),0,,,,,,,,,,,,,,,,,,,,,,,,,
318170,CN-0052,small_airport,Leshan Jiajiang Airport,29.732148,103.613477,,AS,China,CN,Sichuan Province,CN-51,51,Leshan (Jiajiang),0,,,,,,,,,,,,,,,,,,,,,,,,,
44109,CN-0033,small_airport,Damxung Air Base,30.486273,91.082561,14105,AS,China,CN,Tibet Autonomous Region,CN-54,54,Lhasa (Damxung),0,,,,,,,,,,,,,,,,,,,,,,,,,
31819,ZULP,small_airport,Liangping Airport,30.679399,107.786003,,AS,China,CN,Chongqing Municipality,CN-50,50,Liangping,0,ZULP,LIA,,,,,,,,,,,,,,,,,,,,,,,
354521,CN-0336,small_airport,Runway 07,34.763616,119.434175,,AS,China,CN,Jiangsu Province,CN-32,32,Lianyungang,0,,,,,,,,,,,,,,,,,,,,,,,,,
335272,ZYLY,small_airport,Liaoyang Air Base,41.277976,123.078729,57,AS,China,CN,Liaoning Province,CN-21,21,Liaoyang,0,ZYLY,,,,,,,,,,,,,,,,,,,,,,,,
354382,ZMAZ,small_airport,Mazongshan Airport,42.308371,97.077148,5462,AS,China,CN,Gansu Province,CN-62,62,Mazongshan,0,ZMAZ,,,,,,,,,,,,,,,,,,,,,,,,
350943,CN-0248,small_airport,Pengshan Air Base,30.26485,103.8511,1447,AS,China,CN,Sichuan Province,CN-51,51,Meishan (Pengshan),0,,,,,,,,,,,,,,,,,,,,,,,,,
32701,ZGXN,small_airport,Xingning Air Base,24.1492,115.758003,,AS,China,CN,Guangdong Province,CN-44,44,Meizhou (Xingning),0,ZGXN,XIN,,,,,,,,,,,,,,,,,,,,,,,
42466,CN-0002,closed,Nanjing Dajiaochang Airport,31.996394,118.81279,,AS,China,CN,Jiangsu Province,CN-32,32,Nanjing,0,,,,,,,,,,,,,,,,,,,,,,,,,
348699,CN-0224,small_airport,Luhe Ma'an Airport,32.37938,118.79465,79,AS,China,CN,Jiangsu Province,CN-32,32,Nanjing,0,,,,,,,,,,,,,,,,,,,,,,,,,
350874,CN-0235,small_airport,Jiangning Tushan Air Base,31.97139,118.8404,33,AS,China,CN,Jiangsu Province,CN-32,32,Nanjing,0,,,,,,,,,,,,,,,,,,,,,,,,,
356373,CN-0378,small_airport,Panjin Chenjia General Airport,41.269306,122.141361,,AS,China,CN,Liaoning Province,CN-21,21,Panjin,0,,,,,,,,,,,,,,,,,,,,,,,,,
351909,CN-0296,small_airport,Qingdao Cihang General Airport,36.983261,120.268279,383,AS,China,CN,Shandong Province,CN-37,37,Qingdao,0,,,,,,,,,,,,,,,,,,,,,,,,,
350957,CN-0261,small_airport,Gannan Chahayang Airport,48.20117,124.17853,591,AS,China,CN,Heilongjiang Province,CN-23,23,Qiqihar,0,,,,,,,,,,,,,,,,,,,,,,,,,
350959,CN-0263,small_airport,Keshan Farm Airport,48.30346,125.35989,991,AS,China,CN,Heilongjiang Province,CN-23,23,Qiqihar,0,,,,,,,,,,,,,,,,,,,,,,,,,
337839,CN-0110,small_airport,Meiji Jiao (Mischief Reef),9.92102,115.5059,,AS,China,CN,Hainan Province,CN-46,46,Sansha (Meiji Jiao / Mischief Reef),0,,,,,,,,,,,,,,,,,,,,,,,,,
314644,CN-0029,small_airport,Fiery Cross Reef Airfield,9.552789,112.889554,,AS,China,CN,Hainan Province,CN-46,46,Sansha (Yongshu Jiao / Fiery Cross Reef),0,,,,,,,,,,,,,,,,,,,,,,,,,
337838,CN-0108,small_airport,Zhubi Jiao (Subi Reef) Air Base,10.923926,114.070648,,AS,China,CN,Hainan Province,CN-46,46,Sansha (Zhubi Jiao / Subi Reef),0,,,,,,,,,,,,,,,,,,,,,,,,,
351133,CN-0290,small_airport,Sanya Air Base,18.28754,109.46372,30,AS,China,CN,Hainan Province,CN-46,46,Sanya,0,,,,,,,,,,,,,,,,,,,,,,,,,
342174,CN-0155,small_airport,Shanghai Chongming Airport,31.664,121.5187,16,AS,China,CN,Shanghai Municipality,CN-31,31,Shanghai (Chongming),0,,,,,,,,,,,,,,,,,,,,,,,,,
348164,CN-0199,small_airport,Shanghai Gaodong Airport,31.33396,121.62176,,AS,China,CN,Shanghai Municipality,CN-31,31,Shanghai (Pudong),0,,,,,,,,,,,,,,,,,,,,,,,,,
324348,CN-0073,small_airport,Shangluo Airport,33.708533,110.249284,,AS,China,CN,Shaanxi Province,CN-61,61,Shangluo (Danfeng),0,,DFA,,,,,,,,,,,,,,,,,,,,,,,
32295,ZBSH,small_airport,Qinhuangdao Shanhaiguan Airport,39.968679,119.730635,30,AS,China,CN,Hebei Province,CN-13,13,"Shanhaiguan, Qinhuangdao",0,ZBSH,,,,,,,,,,,,,,,,,,,,,,,,
315143,CN-0036,small_airport,Shantou Waisha Airport,23.426901,116.762001,29,AS,China,CN,Guangdong Province,CN-44,44,Shantou (Longhu),0,,,,,,,,,,,,,,,,,,,,,,,,,
350951,CN-0255,small_airport,Xinchang Wanfeng General Airport,29.4535,121.0104,682,AS,China,CN,Zhejiang Province,CN-33,33,Shaoxing,0,,,,,,,,,,,,,,,,,,,,,,,,,
44207,CN-0129,small_airport,Shihezi Shandanhu General Airport,44.333051,86.116674,,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Shihezi,0,,,,,,,,,,,,,,,,,,,,,,,,,
350981,CN-0273,small_airport,Shihezi Tuoling Mengpo Airport,45.042755,86.131661,1119,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Shihezi,0,,,,,,,,,,,,,,,,,,,,,,,,,
348149,CN-0177,small_airport,Shijiazhuang Luancheng Airport,37.91305,114.59166,197,AS,China,CN,Hebei Province,CN-13,13,Shijiazhuang,0,,LCT,,,,,,,,,,,,,,,,,,,,,,,
350855,CN-0230,small_airport,PLAAF Shijiazhiang Flight Academy,38.08191,114.41804,282,AS,China,CN,Hebei Province,CN-13,13,Shijiazhuang,0,,,,,,,,,,,,,,,,,,,,,,,,,
350966,CN-0269,small_airport,Raohe Bawujiu Farm Airport,47.45055,134.06924,217,AS,China,CN,Heilongjiang Province,CN-23,23,Shuangyashan,0,,,,,,,,,,,,,,,,,,,,,,,,,
350965,CN-0268,small_airport,Zhaodong Beidahuang General Airport,46.12779,125.77354,469,AS,China,CN,Heilongjiang Province,CN-23,23,Suihua,0,,HLJ,,,,,,,,,,,,,,,,,,,,,,,
323880,ZUSN,small_airport,Suining Airport,30.471295,105.610925,,AS,China,CN,Sichuan Province,CN-51,51,Suining (Chuanshan),0,ZUSN,,,,,,,,,,,,,,,,,,,,,,,,
348170,CN-0213,small_airport,Guangshui Air Base,31.6625,113.81777,,AS,China,CN,Hubei Province,CN-42,42,Suizhou,0,,,,,,,,,,,,,,,,,,,,,,,,,
307017,ZYTH,small_airport,Da Hinggan Ling Targen Airport,52.224444,124.720222,1240,AS,China,CN,Heilongjiang Province,CN-23,23,Tahe,0,ZYTH,,,,,,,,,,,,,,,,,,,,,,,,
352226,CN-0300,small_airport,Taiyuan Yaocheng Airport,37.50312,112.424126,,AS,China,CN,Shanxi Province,CN-14,14,Taiyuan,0,,TYC,,,,,,,,,,,,,,,,,,,,,,,
354335,ZBTG,small_airport,Tianjin Tanggu Airport,38.898114,117.657244,,AS,China,CN,Tianjin Municipality,CN-12,12,Tanggu,0,ZBTG,,,,,,,,,,,,,,,,,,,,,,,,
350991,CN-0283,small_airport,Tekes Zhuque Airport,43.20563,81.79847,,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Tekes,0,,,,,,,,,,,,,,,,,,,,,,,,,
350982,CN-0274,small_airport,Tiemenguan Shuangfeng Airport,41.77703,85.44939,2953,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Tiemenguan,0,,,,,,,,,,,,,,,,,,,,,,,,,
350983,CN-0275,small_airport,Tumxuk Hedong Airport,39.43714,78.25212,3724,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Tumxuk,0,,,,,,,,,,,,,,,,,,,,,,,,,
355960,CN-0360,small_airport,Urad Front Banner Gongmiaozi Airport,40.614366,108.998835,3369,AS,China,CN,Inner Mongolia Autonomous Region,CN-15,15,Urad Front Banner,0,,,,,,,,,,,,,,,,,,,,,,,,,
328940,WZQ,small_airport,Urad Middle Banner Airport,41.460289,108.539085,3996,AS,China,CN,Inner Mongolia Autonomous Region,CN-15,15,Urad Middle Banner,0,,WZQ,,,,,,,,,,,,,,,,,,,,,,,
350986,CN-0278,small_airport,Ürümqi Yaxin General Airport,43.67233,87.32347,4285,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Ürümqi,0,,,,,,,,,,,,,,,,,,,,,,,,,
44187,CN-0109,small_airport,Yidu Air Base,36.586635,118.527603,,AS,China,CN,Shandong Province,CN-37,37,Weifang,0,,,,,,,,,,,,,,,,,,,,,,,,,
348169,CN-0211,small_airport,Gaomi Air Base,36.3875,119.71194,,AS,China,CN,Shandong Province,CN-37,37,Weifang,0,,,,,,,,,,,,,,,,,,,,,,,,,
323883,ZLPC,small_airport,Pucheng Neifu Airport,34.833345,109.544267,,AS,China,CN,Shaanxi Province,CN-61,61,Weinan (Pucheng),0,ZLPC,,,,,,,,,,,,,,,,,,,,,,,,
348150,CN-0178,small_airport,Wuhan Hannan Municipal Airport,30.25521,114.062805,85,AS,China,CN,Hubei Province,CN-42,42,Wuhan (Hannan),0,,,,,,,,,,,,,,,,,,,,,,,,,
348171,CN-0214,small_airport,Huangpi Air Base,30.90205,114.51008,,AS,China,CN,Hubei Province,CN-42,42,Wuhan (Huangpi),0,,,,,,,,,,,,,,,,,,,,,,,,,
32649,ZSWU,small_airport,Wuhu Wanli Airport / Wuhu Air Base,31.3906,118.408997,34,AS,China,CN,Anhui Province,CN-34,34,Wuhu,0,ZSWU,WHU,,,,,,,,,,,,,,,,,,,,,,,
350952,CN-0256,small_airport,Xi'an Aerospace Base General Airport,34.13324,108.9848,1824,AS,China,CN,Shaanxi Province,CN-61,61,Xi'an (Chang'an),0,,,,,,,,,,,,,,,,,,,,,,,,,
44261,CN-0183,small_airport,Zhangzhou Airfield,24.561621,117.654665,,AS,China,CN,Fujian Province,CN-35,35,"Xiangcheng, Zhangzhou",0,,,,,,,,,,,,,,,,,,,,,,,,,
354511,CN-0332,small_airport,Industrial Airport 601,32.389746,112.140112,,AS,China,CN,Henan Province,CN-41,41,Xiangyang (Xiangzhou),0,,,,,,,,,,,,,,,,,,,,,,,,,
324338,ZYFX,small_airport,Fuxin Airport,42.069014,121.718122,548,AS,China,CN,Liaoning Province,CN-21,21,"Xihe, Fuxin",0,ZYFX,,,,,,,,,,,,,,,,,,,,,,,,
308722,ZBXT,small_airport,Xingtai Dalian Airport,36.8831,114.4293,280,AS,China,CN,Hebei Province,CN-13,13,Xingtai,0,ZBXT,XNT,,,,,,,,,,,,,,,,,,,,,,,
350856,CN-0231,small_airport,Xinxiang Helicopter Air Base,35.29336,113.83837,236,AS,China,CN,Henan Province,CN-41,41,Xinxiang,0,,,,,,,,,,,,,,,,,,,,,,,,,
350985,CN-0277,small_airport,Xinyuan Gongnaisi Airport,43.298872,84.161324,5036,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Xinyuan,0,,,,,,,,,,,,,,,,,,,,,,,,,
44183,CN-0105,small_airport,Xuzhou Yangmiao Agricultural Airport,34.56423,116.97377,121,AS,China,CN,Jiangsu Province,CN-32,32,Xuzhou,0,,,,,,,,,,,,,,,,,,,,,,,,,
348165,CN-0200,small_airport,Xuzhou Jiulishan Air Base,34.2879,117.1713,,AS,China,CN,Jiangsu Province,CN-32,32,Xuzhou,0,,,,,,,,,,,,,,,,,,,,,,,,,
348172,CN-0215,small_airport,Sheyang Airport,33.79276,120.16497,,AS,China,CN,Jiangsu Province,CN-32,32,Yancheng,0,,,,,,,,,,,,,,,,,,,,,,,,,
350946,CN-0250,small_airport,Yancheng Jianhu General Airport,33.42127,119.72231,5,AS,China,CN,Jiangsu Province,CN-32,32,Yancheng,0,,,,,,,,,,,,,,,,,,,,,,,,,
351135,ZGYJ,small_airport,Yangjiang Heshan Airport,21.961895,112.102408,33,AS,China,CN,Guangdong Province,CN-44,44,Yangjiang,0,ZGYJ,,,,,,,,,,,,,,,,,,,,,,,,
312491,CN-0023,small_airport,Beijing Yanqing Airport,40.379146,115.937519,1750,AS,China,CN,Beijing Municipality,CN-11,11,Yanqing,0,,,,,,,,,,,,,,,,,,,,,,,,,
348688,CN-0216,small_airport,Longkou Huangshan Airport,37.55449,120.2724,20,AS,China,CN,Shandong Province,CN-37,37,Yantai,0,,,,,,,,,,,,,,,,,,,,,,,,,
348689,CN-0217,small_airport,Penglai Shahekou Airport,37.80473,120.80954,20,AS,China,CN,Shandong Province,CN-37,37,Yantai,0,,,,,,,,,,,,,,,,,,,,,,,,,
300456,ZUYB,small_airport,Yibin Caiba Airport,28.800556,104.545,924,AS,China,CN,Sichuan Province,CN-51,51,Yibin (Cuiping),0,,,,,,,,,,,,,,,,,,,,,,,,,
355963,CN-0362,small_airport,Yinchuan Yueyahu Airport,38.588095,106.539788,3727,AS,China,CN,Ningxia Autonomous Region,CN-64,64,Yinchuan,0,,,,,,,,,,,,,,,,,,,,,,,,,
44115,CN-0039,small_airport,Lijiang Airport,23.5847,102.010003,,AS,China,CN,Yunnan Province,CN-53,53,Yuanjiang,0,,,,,,,,,,,,,,,,,,,,,,,,,
315169,CN-0037,small_airport,Yongji Airport,34.8723,110.361,1236,AS,China,CN,Shanxi Province,CN-14,14,Yuncheng (Yongji),0,,,,,,,,,,,,,,,,,,,,,,,,,
308237,ZGLD,small_airport,Luoding Sulong Airport,22.711169,111.60134,190,AS,China,CN,Guangdong Province,CN-44,44,Yunfu (Luoding),0,ZGLD,,,,,,,,,,,,,,,,,,,,,,,,
355970,CN-0364,small_airport,Gaotai Airport,39.41188,99.77868,4403,AS,China,CN,Gansu Province,CN-62,62,Zhangye (Gaotai),0,,,,,,,,,,,,,,,,,,,,,,,,,
349472,CN-0228,small_airport,Linze Danxia Airport,39.04572,100.16785,5089,AS,China,CN,Gansu Province,CN-62,62,Zhangye (Linze),0,,,,,,,,,,,,,,,,,,,,,,,,,
356102,CN-0374,small_airport,Zhangpu Air Base,24.0452,117.8497,85,AS,China,CN,Fujian Province,CN-35,35,Zhangzhou (Zhangpu),0,,,,,,,,,,,,,,,,,,,,,,,,,
430483,CN-0394,small_airport,Zhanjiang Jiushashi Airport,21.25491,109.79244,,AS,China,CN,Guangdong Province,CN-44,44,Zhanjiang (Suixi),0,,,,,,,,,,,,,,,,,,,,,,,,,
349715,AZJ,small_airport,Zhenjiang Dalu Airport,32.23649,119.718683,16,AS,China,CN,Jiangsu Province,CN-32,32,Zhenjiang,0,,AZJ,,,,,,,,,,,,,,,,,,,,,,,
